DIST_CODE,DIST_NAME,RETAILER,LAPU_SIM,ADDRESS,LATITUDE,LONGITUDE,LANDMARK,Country,State,DISTRICT,VILLAGE,TEHSIL,PINCODE,CONTACT_NUM,CONTACT,CONTACT_EMAIL,EVD_FLAG,ACT_RECHARGE,GCMO,PRODUCT_TYPE,RETAILER_CATEGORY,RETAILER_BUS,SIGNAGE_TYPE,RETAILER_TYPE,SALES
1056793,Gaurav Sales,DIVYA MOBILE COMMUNICATION,7770900033,"57-58, OPP. AIRPORT, AIRPORT ROAD, SANGANER",26.814875,75.798774,"OPP. AIRPORT, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9950983182,SUMER SINGH,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,TELECOM,NA,MULTI BRANDED,146
1056793,Gaurav Sales,SHIVANI MOBILE POINT,7770900034,"RIICO INDUSTRIAL AREA, CHATRALA, SITAPURA",26.779858,75.838241,"CHATRALA, SITAPURA",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302022,9829610554,MAHESH KUMAR JANGID,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,GS,MULTI BRANDED,185
1056793,Gaurav Sales,KANAK DIGITAL STUDIO AND  MOBILE POINT,7770900034,"MALPURA ROAD, RAILWAY STATION ROAD, SANGANER",26.811418,75.781467,"MALPURA GATE, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9829019704,KAILASH SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NA,MULTI BRANDED,183
1056793,Gaurav Sales,RAJENDRA KIRANA & GENERAL STORE,7770900035,"OPP. 70/14, SHYOPUR ROAD, PRATAP NAGAR, SANGANER",26.808419,75.813227,"SHYOPUR ROAD, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,303906,9571838968,RAJENDRA   ,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,53
1056793,Gaurav Sales,ADITYA MOBILE POINT,7770900035,"OPP. 70 SECTOR, SHYOPUR ROAD, PRATAP NAGAR, SANGANER",26.80907,75.812433,"SHYOPUR ROAD, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,303906,9784498190,RAJESH KUMAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,GS,MULTI BRANDED,165
1056793,Gaurav Sales,AGRAWAL DEPARTMENTAL STORE,7770900036,"64/219, SHYOPUR ROAD, PRATAP NAGAR, SANGANER",26.809999,75.812015,"SHYOPUR ROAD, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,303906,9785229134,ASHOK GUPTA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,112
1056793,Gaurav Sales,PRADHAN COMPUTER'S & STATIONER'S,7770900036,"S-13, NEAR GONER PHATAK, SITAPURA INDUSTRIAL AREA, SITAPURA",26.768877,75.84776,SITAPURA INDUSTRIAL AREA,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302022,9950841691,GIRIRAJ PRADHAN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,LIT,MULTI BRANDED,175
1056793,Gaurav Sales,GUPTA STORE,7770900037,"SHIVPURI COLONY, BEHIND CHEELGAADI RESTAURANT, SANGANER",26.819443,75.810613,"BEHIND CHEELGAADI, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9829060832,RAJESH GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,GENERAL STORE,NONLIT,MULTI BRANDED,26
1056793,Gaurav Sales,ROYAL MUSIC & MOBILE POINT,7770900037,"OPP. KOHINOOR CINEMA, STATION ROAD, SANGANER",26.812859,75.777854,OPP. KOHINOOR CINEMA,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9829677032,MOHD. SHAKIR,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,186
1056793,Gaurav Sales,SINGHAL PROVISION STORE,7770900038,"112, KALYAN NAGAR III, SITABARI, SANGANER",26.842217,75.79317,SITABARI,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9950202548,,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,194
1056793,Gaurav Sales,SATYANARAYAN VISHNU KUMAR,7770900038,"P. NO. 51, PARSHAD NAGAR, BEEHIND CHEELGAADI RESTAURANT",26.821072,75.811293,"BEHIND CHEELGAADI, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9001473621,SATYANARAYAN GUPTA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,65
1056793,Gaurav Sales,PRIYANKA MOBILE POINT,7770900039,"OPP. HPCL DEPOT, SITAPURA OVERBRIDGE, SITAPURA",26.772895,75.835272,"OPP. HPCL DEPOT, SITAPURA",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302022,9950794403,KAMAL KUMAR SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,141
1056793,Gaurav Sales,SHREE DEV PRINTERS & MOBILE POINT,7770900039,"MALPURA GATE, SANGANER",26.811484,75.781569,"MALPURA GATE, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9602420204,GOPAL CHAND GURJAR,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,TELECOM,NONLIT,MULTI BRANDED,183
1056793,Gaurav Sales,STAR MOBILE & REPAIRING,7770900040,"NEAR RAILWAY STATION, DADABARI ROAD, SANGANER",26.812728,75.776857,"DADABARI ROAD, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9783535950,ARIF ALI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,GENERAL STORE,NONLIT,MULTI BRANDED,78
1056793,Gaurav Sales,S.K. TRADING AND COMMUNICATION,7770900040,"GONER MOD, NEAR CHOKHI DHANI, TONK ROAD",26.796931,75.81405,GONER MOD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9024922111,VIJAY KUMAR KANUNJIA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,GENERAL STORE,NONLIT,MULTI BRANDED,114
1056793,Gaurav Sales,SAI KRIPA MOBILE WORLD,7770900041,"STATION ROAD, OPP. KOHINOOR CINEMA, SANGANER",26.812592,75.779119,OPP. KOHINOOR CINEMA,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9829497372,VIMAL VERMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NA,MULTI BRANDED,100
1056793,Gaurav Sales,SHRI SHYAM KIRANA & GENERAL STORE,7770900041,"MAIN RAILWAY STATION, DADABARI ROAD, SANGANER",26.812099,75.778856,"DADABARI ROAD, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9784498215,RADHA KISHAN SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,GENERAL STORE,NA,MULTI BRANDED,91
1056793,Gaurav Sales,SHIV MOBILE AND SERVICE CENTER,7770900042,"MALPURA GATE, SANGANER",26.811496,75.781439,"MALPURA GATE, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9950986953,RAMNIWAS CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NONLIT,MULTI BRANDED,90
1056793,Gaurav Sales,CHITRAM PHOTO STUDIO AND COLOR LAB,7770900042,"STATION ROAD, MALPURA GATE, SANGANER, JAIPUR",26.811429,75.781426,"MALPURA GATE, OPP. POWER HOUSE",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9829277424,GAURI SHANKAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,OTHERS,NONLIT,MULTI BRANDED,45
1056793,Gaurav Sales,MAHIMA MOBILE POINT,7770900043,"GAURAV VIHAR, RAMPURA ROAD, SANGANER",26.819226,75.767329,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9314539475,RAJESH CHAUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,145
1056793,Gaurav Sales,RAMESH GENERAL STORE,7770900043,"GAON SUKHIA, RAMPURA ROAD, SANGANER",26.819896,75.76352,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9928131932,SHANKAR SINGH SHERAWAT,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,141
1056793,Gaurav Sales,GANPATI KIRANA AND ELECTRONICS STORE,7770900044,"SHOP NO. 8, KALYANPURI COLONY, RAMPURA ROAD, SANGANER",26.820681,75.76057,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9928586456,MURLI VIJAY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,OTHERS,NA,MULTI BRANDED,113
1056793,Gaurav Sales,BALAJI MOBILE POINT,7770900044,"23, SHREEJI NAGAR, RAMPURA ROAD, SANGANER",26.821977,75.75395,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9950202407,GHASIRAM SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,TELECOM,GS,MULTI BRANDED,129
1056793,Gaurav Sales,SANMATI COMMUNICATION,7770900045,"SHOP NO. 55, RAMPURA ROAD, KALYAN NAGAR, SANGANER",26.820332,75.760489,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9214356200,PRIYANKA JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,130
1056793,Gaurav Sales,JAGDAMBA MOBILE POINT,7770900045,"DIGGI ROAD, NEAR SAWAI MADHOPUR PULIA, SANGANER",26.80751,75.777104,DIGGI ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9660560233,SATISH KUMAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NONLIT,MULTI BRANDED,141
1056793,Gaurav Sales,SUPER FAST MOBILE POINT,7770900046,"PLOT NO. 606, SABIR COLONY, RAILWAY STATION, SANGANER",26.809058,75.778175,MALPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9636545462,ABDUL RAZZAQ,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,160
1056793,Gaurav Sales,RADHIKA MUSIC PALACE & MOBILE POINT,7770900046,"MALPURA GATE, NEAR POLICE STATION, SANGANER",26.811409,75.781321,MALPURA GATE,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9982230034,RAMKISHAN KUMAWAT,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,44
1056793,Gaurav Sales,MOHAN GENERAL STORE AND STD PCO,7770900047,"MALPURA GATE, SANGANER",26.811428,75.781444,"NEAR POLICE STATION, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,,MOHANLAL KUMAWAT,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,10
1056793,Gaurav Sales,GOLU STD PCO & MOBILE,7770900047,"MALPURA GATE, NEAR POLICE STATION, SANGANER",26.811428,75.781444,MALPURA GATE,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9314191811,LAXMI NARAYAN SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,TELECOM,NONLIT,MULTI BRANDED,135
1056793,Gaurav Sales,MOBIL CENTER,7770900048,"OLD TEMPO STAND, MAIN MARKET, SANGANER",26.835845,75.827022,"OLD TEMPO STAND, SANGANER",India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9602420220,RAMESH YADAV,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,11
1056793,Gaurav Sales,SAKSHI MOBILE PALACE,7770900048,"SANI COMPLEX, NEAR PULIYA, MAIN ROAD, SANGANER",26.818441,75.788835,MAIN SANGANER ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9414456437,MANOJ NAGAR,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,42
1056793,Gaurav Sales,R.S. COMPUTER & STATIONERY,7770900049,"S-11, RIICO INDUSTRIAL AREA, GONER MOD, SANGANER",26.766502,75.839586,SITAPURA INDUSTRIAL AREA,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302022,9928941746,BHARAT SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,TELECOM,GS,MULTI BRANDED,153
1056793,Gaurav Sales,KRISHNA MOBILE AND PROVISION STORE,7770900049,"S-191, RIICO INDUSTRIAL AREA, GONER MOD, NEAR HDFC ATM, SITAPURA",26.766055,75.837861,GONER PHATAK,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302022,9982559551,PRAKASH BAGDE,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,TELECOM,NONLIT,MULTI BRANDED,181
1056793,Gaurav Sales,RAWAT MEDICAL AND PROVISION STORE,7770900050,"RAMPURA ROAD, SANGANER, JAIPUR",26.8224,75.75329,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9929272674,RAKESH GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,CHEMIST,NA,MULTI BRANDED,52
1056793,Gaurav Sales,SHIVA ELECTRONICS & MOBILE,7770900050,"NARAYAN VIHAR-II, RAMPURA ROAD, SANGANER",26.823597,75.752994,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9667265899,SHIVRAJ BAIRWA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHERS,NA,MULTI BRANDED,33
1056793,Gaurav Sales,MANSOORY MOBILE POINT,7770900051,"SN-1, TRIVENI VIHAR, RAMPURA ROAD, SANGANER",26.818369,75.768535,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9785491665,YUNUS KHAN,,,RECHARGE,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,200
1056793,Gaurav Sales,POONAM KIRANA STORE,7770900051,"SHOP NO. 1-2, RAMPURA ROAD, SANGANER, JAIPUR",26.818249,75.769054,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9784793716,MANBAR DENI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,59
1056793,Gaurav Sales,PREM ELECTRONICS AND MOBILE POINT,7770900052,"PLOT NO. 8, SHANKAR NAGAR, RAMPURA ROAD, SANGANER",26.819395,75.763979,RAMPURA ROAD,India,Rajasthan,JAIPUR,JAIPUR,JAIPUR,302011,9928409980,HEMRAJ SAHOO,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NONLIT,MULTI BRANDED,165
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900052,Plot No 107344 Lakshadweep,10.811724,73.6814184,Center of Lakshadweep,India,Lakshadweep,,,,107344,910732739,GHANSHYAM SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,75
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900053,Plot No 107344 Lakshadweep,10.811724,73.6814234,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107385413,MAHESH SUWALKI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,190
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900053,Plot No 107344 Lakshadweep,10.811724,73.6814284,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107396334,VINOD KUMAR JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,GENERAL STORE,NA,MULTI BRANDED,89
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900054,Plot No 107344 Lakshadweep,10.811724,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107344,91073104221,SIRAJ MOHAMMAD,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHER,NA,MULTI BRANDED,171
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900054,Plot No 107344 Lakshadweep,10.811724,73.6814384,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107372653,OM PRAKASH SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,82
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900055,Plot No 107344 Lakshadweep,10.811724,73.6814434,Center of Lakshadweep,India,Lakshadweep,,,,107344,910738947,RAM RATAN CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,LIT,MULTI BRANDED,159
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900055,Plot No 107344 Lakshadweep,10.811724,73.6814484,Center of Lakshadweep,India,Lakshadweep,,,,107344,910735674,RADHA MOHAN SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,59
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900056,Plot No 107394 Lakshadweep,10.811709,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107327967,MAHADEV CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,LIT,MULTI BRANDED,34
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900056,Plot No 107344 Lakshadweep,10.811714,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107386042,MURLI MANOHAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,87
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900057,Plot No 107394 Lakshadweep,10.811719,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107394,91073100940,VIJAY KUMAR SINGH,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,LIT,MULTI BRANDED,153
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900057,Plot No 107344 Lakshadweep,10.811724,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107367763,AVINASH KHANDELWAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,89
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900058,Plot No 107394 Lakshadweep,10.811729,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107394,910731243,HEMRAJ,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,119
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900058,Plot No 107344 Lakshadweep,10.811734,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107330208,GOPAL CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,LIT,MULTI BRANDED,23
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900059,Plot No 107394 Lakshadweep,10.811739,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107384317,AJIT SINGH RATHORE,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,LIT,MULTI BRANDED,46
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900059,Plot No 107394 Lakshadweep,10.811709,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107368967,AMIT PAREEK,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,42
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900060,Plot No 107344 Lakshadweep,10.811714,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107370583,BHANWAR,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,192
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900060,Plot No 107394 Lakshadweep,10.811719,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107393874,RAJESH KHANDELWAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,147
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900061,Plot No 107344 Lakshadweep,10.811724,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107382821,AMIT PAREEK,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NONLIT,MULTI BRANDED,190
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900061,Plot No 107394 Lakshadweep,10.811729,73.6814384,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107381015,SUNIL AGARWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,GENERAL STORE,GS & NONLIT,MULTI BRANDED,140
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900062,Plot No 107344 Lakshadweep,10.811734,73.6814434,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107357127,MUKESH KUMAR CHOUDHARY,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,195
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900062,Plot No 107394 Lakshadweep,10.811739,73.6814484,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107346418,AJAY KHANDELWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,GENERAL STORE,NONLIT,MULTI BRANDED,136
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900063,Plot No 107394 Lakshadweep,10.811739,73.6814484,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107350046,ABHISHEK SOLANKI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,66
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900063,Plot No 107344 Lakshadweep,10.811734,73.6814434,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107348039,JITENDRA KUMAR,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,129
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900064,Plot No 107394 Lakshadweep,10.811729,73.6814384,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107347779,DEVENDRA GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS   ,MULTI BRANDED,89
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900064,Plot No 107344 Lakshadweep,10.811724,73.6814334,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107387816,YOGESH GARG,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,129
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900065,Plot No 107394 Lakshadweep,10.811719,73.6814284,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107377257,SHYAM SUNDAR GOYAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,OTHERS,GS,MULTI BRANDED,164
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107344,7770900065,Plot No 107344 Lakshadweep,10.811714,73.6814234,Center of Lakshadweep,India,Lakshadweep,,,,107344,9107371971,MAHAVIR SWAMI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,10
1056794,Distributor of Lakshadweep,Lakshadweep Retailer 107394,7770900066,Plot No 107394 Lakshadweep,10.811709,73.6814184,Center of Lakshadweep,India,Lakshadweep,,,,107394,9107333147,MANNA RAM,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,GS,MULTI BRANDED,83
1056795,Distributor of Kerala,Kerala Retailer 107655,7770900066,Plot No 107655 Kerala,10.8505,76.271085,Center of Kerala,India,Kerala,,,,107655,9107690977,MONESH KISHORE SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHERS,GS,MULTI BRANDED,170
1056795,Distributor of Kerala,Kerala Retailer 107659,7770900067,Plot No 107659 Kerala,10.8505,76.27109,Center of Kerala,India,Kerala,,,,107659,9107654912,DHEERAJ TURPANI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,NA,MULTI BRANDED,109
1056795,Distributor of Kerala,Kerala Retailer 107655,7770900067,Plot No 107655 Kerala,10.8505,76.271095,Center of Kerala,India,Kerala,,,,107655,9107680359,KISHORE PARWANI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,187
1056795,Distributor of Kerala,Kerala Retailer 107651,7770900068,Plot No 107651 Kerala,10.8505,76.2711,Center of Kerala,India,Kerala,,,,107651,9107620958,MANISH GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,NA,MULTI BRANDED,137
1056795,Distributor of Kerala,Kerala Retailer 107655,7770900068,Plot No 107655 Kerala,10.8505,76.271105,Center of Kerala,India,Kerala,,,,107655,9107678990,MAHENDRA KUMAR MAHESHCHANDANI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,75
1056795,Distributor of Kerala,Kerala Retailer 107651,7770900069,Plot No 107651 Kerala,10.8505,76.27111,Center of Kerala,India,Kerala,,,,107651,9107615097,KANHAIYA LAL SHARMA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,168
1056795,Distributor of Kerala,Kerala Retailer 107655,7770900069,Plot No 107655 Kerala,10.8505,76.271115,Center of Kerala,India,Kerala,,,,107655,9107636826,SUNNY JINDAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NA,MULTI BRANDED,61
